target,method,seed,split_id,n_te,n_pos,n_events,auc,ap,prevalence,lift,brier,brier_skill,auc_within_athlete,n_athletes_with_both,auc_between_athlete,n_athletes_test,thr_calibrated,f1_calibrated,precision_calibrated,recall_calibrated,f1_oracle,event_detection_rate,event_detection_ci
G3_1,LSTM,42,,3128,65,65,0.7107109671262463,0.04228027558204438,0.02078005115089514,2.0346569541636126,0.06284202152135714,-2.088327029313756,0.6610869977565195,4,1.0,5,0.2730323279922332,0.07256894049346879,0.04006410256410257,0.38461538461538464,0.09836065573770492,0.38461538461538464,"(np.float64(0.27594829385374525), np.float64(0.5061601986856494))"
G1_3,ours,123,,1395,21,21,0.6407083939835032,0.04404940814521658,0.015053763440860216,2.9261392553608156,0.19282277401494471,-12.004711263687279,0.6315786741074483,4,1.0,5,0.502795398235321,0.05333333333333334,0.02867383512544803,0.38095238095238093,0.07246376811594203,0.38095238095238093,"(np.float64(0.20750767797982506), np.float64(0.5912170418449848))"
G1_0,ProtoNet,42,,2240,42,42,0.6220048528965727,0.07364924396781056,0.01875,3.92795967828323,0.21119689517188617,-10.479066913801029,0.5534573483952722,5,1.0,6,0.5116979713846997,0.07010309278350516,0.03837471783295711,0.40476190476190477,0.11320754716981132,0.40476190476190477,"(np.float64(0.27042647671209086), np.float64(0.5550595447182258))"
G2_2,LSTM,42,,1867,14,14,0.5984118418009405,0.00948932008638181,0.007498660953401178,1.2654686143767744,0.07123540086086613,-8.571523135892045,0.5350896914697708,4,1.0,5,0.3130730119855123,0.015665796344647518,0.008130081300813009,0.21428571428571427,0.022540983606557378,0.21428571428571427,"(np.float64(0.0757124833691637), np.float64(0.4758972377320828))"
G2_4,AthleteRate,42,,3194,56,56,0.5,0.017532874139010644,0.017532874139010644,1.0,0.049897945747611125,-1.8967533896981505,0.5,4,,4,0.19828815977175462,0.03446153846153846,0.017532874139010644,1.0,0.03446153846153846,1.0,"(np.float64(0.9358038555118846), 1.0)"
G3_4,Transformer,42,,1697,16,16,0.6363027959547888,0.03602534755875643,0.009428403064230996,3.820938425450604,0.055874339108648224,-4.982578250823064,0.6552030178275693,4,,4,0.2798775260588702,0.03409090909090909,0.017857142857142856,0.375,0.07407407407407407,0.375,"(np.float64(0.18480982554752806), np.float64(0.613593529020652))"
G2_3,DANN,42,,2366,33,33,0.5433373598825807,0.030131027681286712,0.013947590870667794,2.1603033786037686,0.12244930316452136,-7.903425312001083,0.44994373335346954,4,1.0,5,0.36057981848716736,0.023809523809523808,0.012738853503184714,0.18181818181818182,0.03119777158774373,0.18181818181818182,"(np.float64(0.08610651225698263), np.float64(0.3438856704929522))"
G2_1,LSTM,2026,,2001,25,25,0.504574898785425,0.012234506198647232,0.01249375312343828,0.9792498761397245,0.0611447863699888,-3.955947080368855,0.4417301886032559,4,0.75,5,0.26867448608634364,0.01904761904761905,0.010126582278481013,0.16,0.03038309114927345,0.16,"(np.float64(0.06403347608577989), np.float64(0.34654013980238163))"
G2_3,LSTM,123,,2954,53,53,0.5753123516289114,0.0406083743353467,0.01794177386594448,2.263342222388946,0.0802452741804682,-3.554249809438323,0.5618327544765054,4,0.5,5,0.3048546605639988,0.03773584905660377,0.02058319039451115,0.22641509433962265,0.04794520547945205,0.22641509433962265,"(np.float64(0.13454499977265527), np.float64(0.35526528002242436))"
G2_4,Transformer,123,,3058,36,36,0.6344124567982939,0.022176053823847106,0.011772400261608895,1.8837325720367903,0.07321077628266742,-5.292931628628848,0.6230827734843103,4,,4,0.31331168966103073,0.04354587869362364,0.023064250411861616,0.3888888888888889,0.06060606060606061,0.3888888888888889,"(np.float64(0.24784655417822943), np.float64(0.5513582970325652))"
G1_3,ProtoNet,2026,,2401,53,53,0.6578702066793096,0.07263555440672044,0.022074135776759683,3.2905276628402977,0.24971617702579385,-10.567966852837205,0.7011861729659268,4,0.0,5,0.5423801917778818,0.09056603773584905,0.050314465408805034,0.4528301886792453,0.14814814814814814,0.4528301886792453,"(np.float64(0.3265736816014746), np.float64(0.585462573535608))"
G3_0,DANN,42,,1608,16,16,0.6205637562814069,0.025274115526437286,0.009950248756218905,2.5400486104069473,0.073928037994559,-6.504438851804468,0.5252073328943817,5,0.2,6,0.3323482871055603,0.03571428571428571,0.01875,0.375,0.08695652173913043,0.375,"(np.float64(0.18480982554752806), np.float64(0.613593529020652))"
G3_2,Transformer,123,,2599,30,30,0.4933956143765408,0.02051902183757263,0.011542901115813775,1.7776312585283756,0.08093048141403766,-6.0931529361103305,0.604983822964426,4,0.5,5,0.3210793430210692,0.022018348623853212,0.011650485436893204,0.2,0.06741573033707865,0.2,"(np.float64(0.09504978102401235), np.float64(0.37306047381027446))"
G3_4,GAT,123,,1602,50,50,0.6296134020618558,0.06126265856667981,0.031210986267166042,1.9628555804764212,0.07747117518045855,-1.562143477678216,0.6630893155721104,4,,4,0.2762454997600438,0.06557377049180328,0.0379746835443038,0.24,0.08898305084745763,0.24,"(np.float64(0.14297252401872207), np.float64(0.3741294937519236))"
G3_2,XGBoost,42,,4067,33,33,0.4475969411517255,0.01263045479731714,0.008114089009097615,1.5566078685057216,0.10463577354669662,-12.00105813731484,0.46371788860056423,4,0.0,5,0.40630129322580427,0.01652892561983471,0.0085995085995086,0.21212121212121213,0.06666666666666667,0.21212121212121213,"(np.float64(0.1067588656643618), np.float64(0.3775197758712936))"
G2_4,AthleteRate,2026,,2016,52,52,0.5,0.025793650793650792,0.025793650793650792,1.0,0.054244614512471666,-1.1587028043239864,0.5,4,,4,0.19642857142857142,0.05029013539651837,0.025793650793650792,1.0,0.05029013539651837,1.0,"(np.float64(0.9312054095871178), 1.0)"
G1_2,LSTM,123,,3403,54,54,0.5851166185594373,0.018597466792946857,0.015868351454598882,1.1719848054888549,0.0704561921485394,-3.51163709267927,0.5821518140559849,4,1.0,5,0.2839536546476629,0.030136986301369864,0.016272189349112426,0.2037037037037037,0.04020100502512563,0.2037037037037037,"(np.float64(0.1177393408658538), np.float64(0.32902561722659174))"
G1_4,DANN,123,,3626,49,49,0.6066878526641297,0.02548493407109159,0.013513513513513514,1.8858851212607777,0.09190579587749244,-5.894193674317102,0.522620573845951,4,,4,0.3803761303424835,0.03880983182406209,0.020718232044198894,0.30612244897959184,0.07207207207207207,0.30612244897959184,"(np.float64(0.1951532349314748), np.float64(0.4452815740069374))"
